"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Lesotho","LSO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.38863344","30.13100437","30.75313808","32.46588584","31.50066591","34.3876489","30.0231839","24.65950152","22.5892547","20.40442262","22.10727785","17.79263248","18.82215877","16.58972551","16.65347194","15.7172404","18.88564153","","",
"Late-demographic dividend","LTE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2266263629034","44.8529750103457","42.2135875913572","41.3219235533292","40.6620518590235","39.5423145718973","38.2379431320377","36.1854195678591","34.628892815916","34.4243866179377","37.35384888793","37.1196441518782","36.8509608134062","36.570384602429","36.175166219011","35.4378234846971","35.7815643432904","","",
"Lithuania","LTU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.15216666","27.58539389","25.60275964","24.1814925","32.91969444","32.77876563","31.85361502","28.40722152","28.17308305","26.81570449","27.58891621","28.22192659","31.80085929","32.82011552","31.49241893","31.83880238","32.33962157","","",
"Luxembourg","LUX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.25079735","13.65919187","13.86357507","13.25801916","12.77399827","12.92543083","13.37391994","10.308234","10.06231153","9.89556082","10.23321973","10.88064225","10.43546382","10.26874836","10.79939736","10.99794417","11.23414986","","",
"Latvia","LVA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.65911381","48.85079336","47.58166562","48.56236367","40.63126143","41.69103344","35.59818336","39.32089122","37.30623508","38.7826779","37.18564807","34.29675359","37.8234223","38.4714849","39.10600718","42.07074373","44.55706595","","",
"Macao SAR, China","MAC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.11756827","53.25341503","53.42478114","54.50411869","55.56611736","59.26001426","58.74881319","54.86221937","55.70158575","53.24248397","55.61273144","54.98462617","53.57524226","52.02846126","51.80670167","52.1063618","48.61581172","","",
"Monaco","MCO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01219512","6.93654653","6.81676843","5.88566618","5.75278808","5.82206488","6.09123767","6.85846766","6.41347801","5.51350974","5.38017109","5.71464666","5.56262643","5.77306169","5.90993825","6.0530705","7.0612099","","",
"Moldova","MDA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.16706293","51.90881326","46.49637116","48.3068054","38.17024942","42.76385106","46.45158252","45.09947952","48.42182144","45.57892862","40.43186356","44.79644994","42.21784991","42.57613049","38.34880245","46.18741009","46.28999357","","",
"Madagascar","MDG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.60470914","31.42452459","33.86851076","41.37131683","34.56194608","35.44302824","33.13240108","33.34122886","38.90914209","39.15057906","36.49951789","29.64646799","36.08663174","33.72587571","26.98174316","25.23195827","22.35844296","","",
"Maldives","MDV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.99431181","57.46391658","51.880858","53.80959214","59.50084926","55.65865923","49.9217831","47.22498977","33.10024214","34.31659991","40.07978308","39.68729786","32.18829434","32.36509245","28.13683595","19.548936","19.10066521","","",
"Middle East & North Africa","MEA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2377461494508","37.4521972408785","37.0969422594255","36.6670477797445","37.3853484619578","37.692098265234","35.4814574540438","36.2827452785616","36.5962674928345","35.512996342027","37.6681571223392","35.8891687961577","35.5564770928768","32.4215395160358","29.4474159279372","30.5599478698859","30.0788954121381","","",
"Mexico","MEX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.22364196","53.42838709","54.35933187","55.66365102","53.69270003","54.58955383","53.76394649","52.4971532","45.64703993","44.23410853","43.39924811","40.718439","40.65744293","39.87140232","40.63988196","40.18865099","40.37819905","","",
"Marshall Islands","MHL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89388228","9.1994033","10.28875208","10.51015994","9.53679612","7.85322682","7.52691699","9.25928923","10.20184155","10.545852","11.37362848","11.5116591","11.06945254","10.38711726","11.33871932","9.67550783","9.00450963","","",
"Middle income","MIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5724452115245","48.0828457348802","47.4911449161944","46.6468088846086","45.468980901811","45.0522423746474","43.6826916000059","41.7818011612229","39.6148661069156","38.7640632307745","40.7268298819368","39.960860734292","39.4595680732954","39.446157368769","38.857814442748","37.9344305551111","38.8862672408426","","",
"North Macedonia","MKD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.08591512","42.38343484","42.56917504","43.79019713","42.86448135","41.05645196","36.91494164","37.18109575","31.89672315","34.75319011","37.77448291","35.80015727","35.25059364","33.71016233","34.97556435","34.3689693","35.40909666","","",
"Mali","MLI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.73180453","71.4040223","70.90693601","66.59927134","55.67457176","57.83506979","57.02663701","60.01899914","66.69095122","68.90091061","69.17416666","67.20254973","62.84824248","53.28399829","33.45635084","34.17111295","35.28017232","","",
"Malta","MLT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.61565291","29.8248004","28.71010878","28.80563852","28.17927931","28.82561522","29.59750863","31.0833499","32.97761209","32.45836861","33.03724175","33.15622318","35.03817934","35.40225495","36.35994664","37.10349896","34.77524736","","",
"Myanmar","MMR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.92337286","87.60152756","83.77747794","86.70719179","86.27158515","90.81006367","84.19917394","86.3285317","86.59692322","83.98928987","79.39713927","81.72931033","69.25659227","59.94300566","72.03327943","70.49767388","73.98307078","","",
"Middle East & North Africa (excluding high income)","MNA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9017298968754","52.7948505263873","50.894896146829","50.2606533778138","50.0837122123755","51.0848303026761","49.0015049044736","48.4139292707803","48.1714981677306","48.1745359970881","50.9612900758693","49.5651018071154","50.3444907346845","48.0786481069297","44.3655218125445","46.3916903731447","44.5522265673844","","",
"Montenegro","MNE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.08430059","","",
"Mongolia","MNG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.69358302","21.47519568","19.21446828","25.06355205","25.52187512","32.41324669","28.72995335","26.30757602","24.55819111","25.99600976","31.27019831","35.35734805","34.56732444","40.21078601","39.17340775","39.09423902","35.87321474","","",
"Northern Mariana Islands","MNP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.35040819","11.34157698","13.08271131","12.65427818","12.84765019","9.41332483","9.50670264","9.70132938","10.56034351","9.4990809","8.3619177","9.34678012","8.22022486","7.6652265","6.48783452","7.1097214","7.67252925","","",
"Mauritania","MRT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.03477316","80.16145712","72.45691223","70.75118248","73.0585738","68.77440744","69.93505096","67.00894207","62.4823298","64.32421042","64.25344379","59.71763821","56.47594008","50.8304117","48.19731749","48.23745512","50.90309443","","",
"Mauritius","MUS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.00006894","43.81983085","44.87164793","45.32218654","43.42286521","49.58810694","52.91299601","55.80852003","61.84155019","58.37334053","52.31685791","53.07153178","51.61318167","53.18034725","50.18024313","49.57672733","48.1607769","","",
"Malawi","MWI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.28932288","19.29347559","14.80702829","12.07089722","9.69992712","9.0998176","8.92416613","11.71522535","10.37028127","11.23561074","10.92772299","8.96164317","10.24162601","6.70596331","8.18288838","10.98189605","11.38812086","","",
"Malaysia","MYS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.00016591","35.99979095","35.01388604","34.74485436","36.32903057","38.31274503","35.04802466","35.4298032","35.71586947","32.50922256","34.53304111","35.13537909","34.53748481","35.32804276","35.15336607","35.47957674","37.59584563","","",
"North America","NAC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5196037824152","14.7930265268342","14.3813451677362","14.2124663765071","13.9938076165792","13.9354510816434","13.5884976145789","13.5697958245223","13.252673746586","12.613095697319","12.409032738008","12.37141372052","12.2067279210633","12.0932413744854","11.6543593144828","11.3035261854603","11.2576181758408","","",
"Namibia","NAM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1705231","3.00024002","4.00004362","4.99975823","4","4","3","7","5.94186985","9.36018622","9.53150881","10.42665405","10.99995775","9.92632695","9.00023073","7.33436006","7.71841881","","",
"New Caledonia","NCL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.84227317","56.86241335","56.47602338","62.00162025","61.76054654","51.69568524","50.76175442","54.72676949","52.83019783","53.6700797","57.68741915","57.73897525","60.93342624","56.32687342","54.67993882","52.2709333","58.51040375","","",
"Nigeria","NGA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.92851158","74.30949331","77.23135619","83.14483405","75.04605439","77.73339108","77.37889344","73.23428634","72.54487179","75.62420421","77.74692485","75.43224169","73.43442991","71.41586521","72.29316015","72.07918382","75.20810178","","",
"Nicaragua","NIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.08194333","43.107949","48.55280771","48.54354605","46.78229267","44.21881768","47.03928296","44.93116887","44.41008935","41.03088267","44.45795281","39.73878596","37.74746586","38.47492619","36.37953515","35.60493542","32.22301748","","",
"Netherlands","NLD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44744916","9.11141182","8.41511161","7.96502576","7.85699741","10.62072304","9.18443736","8.73822707","10.73979036","9.70415272","9.81519143","9.93835201","10.38503612","11.67962465","12.20468142","11.61642904","11.451386","","",
"Norway","NOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.94157118","16.95686475","16.82538327","16.59879983","16.76214213","16.71413228","16.45254917","16.07217416","15.65692094","15.25448341","15.04647182","15.20982725","14.80008148","14.59419645","14.37853271","14.14276967","14.51965733","","",
"Nepal","NPL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.78205071","51.26501957","51.95619474","53.80938085","51.60284494","49.2179582","42.50187206","60.96153215","61.6250915","57.62322663","56.20389174","58.37967007","56.09958726","63.53343856","60.04753635","59.43524324","55.44006757","","",
"Nauru","NRU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10575033","3.9397125","3.86230023","3.86645036","4.88551503","4.42819953","3.95375604","2.29835331","2.19177379","3.17814166","2.33305067","1.85123867","0.78069914","1.22819297","1.06438871","1.12809308","1.15371797","","",
"New Zealand","NZL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.36159517","16.98616094","16.05667458","15.4036969","14.10670593","14.0701433","13.83843453","11.45369939","13.2350995","12.35631546","11.95811104","12.09877695","12.26525037","12.37116378","12.85042524","13.36466008","13.57558267","","",
"OECD members","OED","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3493091111537","15.8920544397505","15.573179081151","15.7198749754566","15.5731631620672","15.5271584683921","15.4973915520103","15.4264167087506","15.2745669942317","14.5753564059366","14.5829687245165","14.4783455670521","14.3638768312135","14.5085337816941","14.2911789566279","13.9385498768695","13.8687388767678","","",
"Oman","OMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.74951695","11.26713283","10.14918957","10.57715205","11.15068248","10.54691717","11.47766298","11.26973096","12.44921148","11.49723824","10.40728749","10.83927466","10.42700799","7.14166404","5.78115552","5.73641702","5.91353351","","",
"Other small states","OSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.506492714805","27.5189702909216","28.391023013543","25.6701418027122","25.2472566650083","24.8926897090168","24.9758599071295","25.5034458691902","26.804492821608","27.2128422637284","24.5116926342412","24.1533930925803","22.5040642958726","21.716833764256","20.7563265612821","19.9789148924365","21.0195209272589","","",
"Pakistan","PAK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.52559831","60.0310471","54.79002605","65.53313388","65.9990809","71.02490182","78.01589807","72.43493907","73.10253895","72.33998959","70.39242605","67.14212081","64.19360772","65.16565156","66.52488626","66.17925891","65.22793598","","",
"Panama","PAN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.38747304","28.51582254","29.1733087","29.55079318","28.96410713","32.2186853","29.93608618","28.12259633","28.23271383","28.4532908","28.3636339","30.401369","34.0747139","32.31781731","30.48954552","30.22033496","27.42514528","","",
"Peru","PER","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32611504","35.81554073","33.33874946","29.07807561","33.61881125","34.5437027","39.26581133","42.84660681","44.11696625","40.60142213","39.57679224","39.67292458","38.8395998","34.66046786","30.92216482","28.94799768","28.28794557","","",
"Philippines","PHL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.19496825","44.61747855","47.76664191","47.70053296","47.77958215","52.10651341","54.03545821","55.96742706","57.44991618","55.57599238","54.8458589","58.89309328","58.31450288","57.57440341","55.69348198","54.78785975","53.9422867","","",
"Palau","PLW","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.16586179","16.89528514","16.83884879","16.26768432","13.42325531","15.37774441","16.10674276","16.26564969","17.36504761","18.3054783","16.75769936","17.18713162","14.90833162","14.61746631","13.92332083","15.21771476","14.45421982","","",
"Papua New Guinea","PNG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07398288","8.27517005","8.74822712","8.78297803","8.47508315","8.19551603","8.10734143","7.7815048","8.69522936","10.39126949","12.28368149","12.23990644","9.22092052","6.57243279","3.93240945","6.13054768","7.85301738","","",
"Poland","POL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1200384","28.97814504","26.44972504","27.58094256","29.44351917","27.74563728","27.10561573","26.29054412","24.43015083","24.35963563","23.71416273","23.9547699","24.26402617","23.64541441","23.12553977","23.24629836","22.94439071","","",
"Pre-demographic dividend","PRE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8505846569775","55.2826911404968","56.274598851214","61.4930994702967","55.7752823340238","56.2117748558814","55.6752837632598","53.7699929481064","52.053350236147","49.4693199535742","52.4334071309228","51.5675478452594","55.1225187734384","54.6509227399737","54.7972020734993","56.3824028401267","58.2036714524087","","",
"Puerto Rico","PRI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.98280012","24.45349224","22.57042397","23.23740832","23.0324762","23.30929362","25.13374357","25.67046687","25.81887503","24.60961642","24.55524236","26.29888289","28.17585393","26.96587723","27.69983658","27.72781625","27.75165369","","",
"Paraguay","PRY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.79543311","47.95341502","51.1300856","49.04858641","50.57844502","50.61812853","48.99248811","49.6941644","52.40922226","45.26388319","45.93673836","42.70673891","38.23808365","39.76067054","37.16687595","36.48574609","37.85777947","","",
"West Bank and Gaza","PSE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.84264306534314","9.32822217393593","9.51598711908823","9.91154136474614","9.78449641243302","9.1340057307939","9.95377641792162","10.8179259576168","10.8017901049096","13.5079868042593","12.6429772235443","13.31867509033","13.4817059479294","12.5506868349142","11.8901346754505","12.3122345931514","11.8330837082845","","",
"Post-demographic dividend","PST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7504648832354","15.2724272589364","14.980942975397","15.1340197031216","14.9980047682701","14.8705467717295","14.8542493329815","14.7847535791835","14.8225456850371","14.2062885022629","14.1763943616174","14.125475903038","14.006855573446","14.1422554834068","13.9060929604845","13.565283480444","13.5368830235559","","",
"French Polynesia","PYF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03434957","27.41547406","27.5128934","18.53093344","18.55573297","18.61186032","18.66810047","18.72445331","18.78091871","19.3805541","18.72622408","16.88670556","10.88382734","6.9094323","5.6663267","7.24407565","8.55090946","","",
"Romania","ROU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.41972339","18.94092029","17.83514614","15.12717537","24.32698621","18.49896892","19.99056479","17.59607469","18.18215346","20.78450405","19.63123751","24.27237452","22.42426393","20.17080449","20.3090657","21.27555731","20.74990053","","",
"Russian Federation","RUS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20886619","30.79232003","31.21293464","33.27987389","33.8061512","31.93187866","31.12683659","31.44804687","31.54885415","34.58216523","35.32572406","34.19445153","33.3975442","34.83225691","35.82570834","38.64633529","40.48464987","","",
"Rwanda","RWA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.90647695","25.83070228","25.94442985","15.06847188","19.48596586","22.47145756","23.42104071","18.60067423","15.12566189","12.72501608","10.91488937","10.12701487","8.5631165","8.48687307","8.11588988","7.62385886","6.37545625","","",
"South Asia","SAS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9877168329754","71.2849224002965","70.1633044879111","71.2293892909376","70.5575101969204","71.4581793928409","71.286590099911","69.9565897678574","68.6084471664162","66.580703098412","65.2821734562963","62.5082041198397","62.9715265301297","67.9892792013496","66.4373412489768","64.6643233000051","64.4760498489452","","",
"Saudi Arabia","SAU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.46246367","18.03369145","18.45171113","17.9491957","18.15097052","16.49158665","15.39395126","16.7386998","19.36904269","18.35076335","18.9451395","15.62115358","15.15621338","14.35986436","13.13587041","14.38336618","14.3444269","","",
"Sudan","SDN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8226601","62.28070175","61.4213198","62.56339327","57.17787115","54.63094899","55.78925448","58.00176835","62.40304803","52.4758243","61.31344664","67.71935964","65.45468701","75.89244321","67.03178093","63.22554348","73.8938757","","",
"Senegal","SEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.35214036","52.85412643","55.00339271","54.63430364","55.08045017","39.83645913","37.93186137","45.58608831","42.69485194","47.08101451","50.15102415","52.29189096","54.24468177","55.23556413","54.24995623","53.52383996","51.7679385","","",
"Singapore","SGP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.17884176","55.5897359","53.08752796","48.45797595","51.00744363","49.99448309","48.83466775","48.46814236","46.45778602","42.95127467","41.11528238","38.99103287","37.23639782","35.73956718","32.44713754","31.98898334","31.17329814","","",
"Solomon Islands","SLB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00856978","3.53445885","2.99150168","2.89371308","4.2717548","3.43312064","3.95412439","4.18144989","4.23163775","4.33660492","4.56763126","3.85195831","4.7213871","5.03930319","4.70936133","4.84704018","4.60296469","","",
"Sierra Leone","SLE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.65366802","71.14684633","68.5826532","70.83103908","67.03570733","66.75042098","68.64519912","72.92609502","75.53688474","69.90135114","64.02028419","69.95410739","73.188085","62.90096981","34.96832561","36.69626419","41.55205435","","",
"El Salvador","SLV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.98406748","50.22872827","49.72727273","48.8267148","46.40069384","43.04312449","33.5483871","36.19197482","35.81081081","34.67799009","33.62592843","31.64160401","32.3125","28.22024675","28.29956688","27.84884857","27.16086599","","",
